279.21,351.95,221.11,210.93
279.32,351.95,232.96,204.38
285.74,306.69,247.45,249.28
283.99,320.23,239.52,237.83
283.1,330.39,239.19,230.72
281.66,336.48,233.75,224.8
281.09,339.25,229.94,220.66
280.42,342.34,246.11,214.04
279.95,344.51,238.58,213.17
279.67,346.19,233.31,212.56
279.46,347.43,229.63,212.09
279.51,346.92,227.06,211.76
279.32,347.7,225.26,211.54
279.41,347.11,224,211.38
279.47,346.69,223.11,211.26
279.54,346.43,222.49,211.18
279.6,346.25,222.06,211.13
279.63,346.13,221.76,211.09
279.54,347.08,221.55,211.06
279.48,347.74,221.4,211.05
279.57,347.18,221.29,211.03
279.63,346.78,221.22,211.02
279.68,346.5,221.17,211.02
279.72,347.32,221.95,210.23
280.08,348.78,222.5,209.68
280.35,349.79,222.89,209.29
280.57,350.57,223.16,208.99
280.72,351.08,223.34,208.77
280.81,351.66,222.62,209.61
281.07,351.81,223.01,209.08
281.24,352.02,223.28,208.71
281.38,352.1,223.47,208.45
281.56,352.14,223.6,208.27
281.69,352.12,223.69,208.14
281.78,352.1,223.75,208.05
281.84,352.09,223.8,207.98
281.88,352.08,223.82,207.94
281.85,351.98,222.95,208.93
282.12,351.7,222.35,209.61
285.48,353.17,221.95,210.07
285.08,352.2,213.47,208.9
284.23,349.99,227.64,202.95
266.16,307.58,245.25,241.95
271.56,316.19,249.88,226.09
276.34,322.11,233.02,220.11
279.62,325.11,241.32,210.81
282.98,325.93,227.61,207.94
287.62,325.88,225.63,208.91
291.09,325.53,236.15,202.96
295.4,325.7,250.47,201.61
294.15,324.94,241.62,204.48
299.81,327.97,298.96,231.62
299.73,329.03,338.41,249.98
306.12,333.2,366.7,261.65
311.53,337.02,385.27,269.73
316.72,340.71,396.04,276.21
323.56,346.99,402.76,280.72
327.73,350.32,409.46,282.11
332.59,356.58,448.11,308.26
337.17,360.31,436.77,302.85
342.82,364.72,459.08,322.41
349.88,369.25,445.01,310.35
356.75,371.87,437.54,297.5
362.9,374.23,433.14,286.47
369.15,377.2,361.31,262.38
375.22,380.74,403.12,283.17
381.75,382.23,360.39,254.94
388.26,381.84,409.53,275.34
396.24,379.87,344.78,254.59
401.98,378.25,398.39,271.92
430.52,356.58,401.17,306.39
425.13,361.34,434.67,303.47
419.13,368.49,452.7,303.53
414.5,372.99,395.1,269.2
411.93,374.66,354.77,245.16
410.25,374.52,393.88,260.58
409.35,373.82,420.95,270.83
408.29,373.03,439.43,276.87
407.3,372.34,385.81,250.53
406.52,371.66,412.08,259.86
405.8,371.06,431.13,264.78
404.83,370.79,443.98,265.71
424.85,338.84,431.24,297.93
417.92,347.88,442.12,287.29
413.47,350.06,455.89,275.68
435.88,318.43,439.75,299.52
425.37,329.42,448.51,285.76
439,306.27,433.86,306.54
424.93,326.49,445.25,290.99
417.51,334.91,453.23,279.9
412.27,340.85,458.89,271.83
430.29,314.23,441.66,294.52
423.36,327.02,450.86,281.8
419.04,335.87,457.3,272.88
416.19,342.07,461.63,266.69
414.48,346.56,464.47,262.36
413.62,349.54,466.01,259.29
413.03,351.59,467.49,257.46
412.62,352.92,468.58,256.11
412.06,353.47,469.34,255.16
